Unidad;Centro;Referencia;Operacion;Fecha corte;Fecha compromiso;Fecha referencia;Tipo de gasto;Código recurso;Concepto;Valor compromiso;Valor pago
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46139;46136;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;180039;180039
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46139;46136;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;246827;246827
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46139;46136;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;180039;180039
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46139;46136;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;156785;156785
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46139;46136;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;180039;180039
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46139;46136;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;180039;180039
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46153;46150;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;0
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46153;46150;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;0
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46153;46149;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;0
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura de Lengua Moderna con énfasis en inglés;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46153;46149;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;0
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46120;46106;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;203208;203208
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46120;46106;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;47058
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46126;46119;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;47058
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46136;46126;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;47058
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46136;46126;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;47058
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46141;46140;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;47058
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46141;46141;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;1234135;1234135
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46141;46140;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;47058;47058
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN ACTIVIDADES COMPLEMENTARIAS;46173;46150;46148;2.1.2 Gastos de Funcionamiento;20-Propios;Practicas academicas;1016040;1016040
04 - CIENCIAS DE LA EDUCACION;Escuela de Licenciatura en Literatura y Lengua Castellana;COMISIONES DE PERSONAL;COMISIÓN DE SERVICIOS AL INTERIOR;46173;46162;46161;2.1.2 Gastos de Funcionamiento;20-Propios;Viáticos de los funcionarios en comisión;203208;203208
